smiles,fitness,score,generation
c1cc2c(-c3sc(-c4ccc(-c5scc6ccoc56)[nH]4)c4cc[se]c34)scc2o1,7.9028,0.31746066,2.0
C1=c2c(c3c(cnc4cc(-c5scc6ccsc56)c5ccccc5c43)c3cnccc23)=CCC=1,7.1524,0.20541286,2.0
c1ccc(-c2ccc(-c3sc(-c4ncc(-c5scc6cc[se]c56)c5cscc45)c4nsnc34)ccc2c1,,0.0,2.0
c1cc2c(-c3cc4sc5c(ccc6ccc7cscc7c65)c4c4cscc34)scc2o1,10.1118,0.59371054,2.0
C1=Cc2csc(-c3sc(C4=CC=C(c5cccc6cocc56)C4)c4c3C=CC4)c2C1,8.2321,0.36416125,2.0
c1csc(-c2sc(-c3sc(-c4scc5sccc45)c4cc[se]c34)c3sccc23)c1,9.5732,0.53486073,2.0
C1=Cc2cc3ccc4cc(-c5nccc6nsnc56)ccc4cc3cc2[SiH2]1)c1c(c2cscc23)C=C[SiH2]4)C1,,0.0,2.0
C1=c2cccc(-c3cc4c(c5cocc35)-c3[nH]c5ccc6c(c5c3[SiH2]4)=CCC=6)c2=CC1,1.6105,-0.59225225,2.0
c1ccc2c(c1)ncc1c3[nH]c(-c4scc5ccsc45)cc3sc21,6.874,0.16224611,2.0
C1=c2c(-c3scc4ccoc34)cc3c4cscc4c4cc5ccc6cscc6c5cc4c3c2=C[SiH2]1,7.7087,0.28917575,2.0
c1cc2csc(-c3cc4oc5c6[se]ccc6c6c[nH]cc6c5c4c4cocc34)c2s1,7.9669,0.32668173,2.0
C1=c2c(c3c4ncccc4ccc3c3ccc(-c4cccc5cscc45)cc23)=CCC=4)=C[SiH2]1,,0.0,2.0
c1ccc(-c2cnc3c(c2)[nH]c2c4c5ccccc5ccc4c4ccccc4c3c2cn1,,0.0,2.0
c1ccc(-c2sc(-c3ncc(-c4ccco4)c4nsnc34)c3[se]ccc23)cc1,5.952,0.015705347,2.0
C1=C(C2=CC=C(c3ccco3)[SiH2]2)[SiH2]C(c2ccccc2)=C1)Cc1ccccc1-3,,0.0,2.0
c1cc2csc(-c3cnc4c(ccc5ccoc54)s3)c2s1,,0.0,2.0
c1ccc2c(c1)ccc1ccc3c4cnc(-c5scc6occc56)cc4c4c[nH]cc4c3c12,8.6504,0.42092407,2.0
C1=c2c(-c3ccc(-c4scc5sccc45)cc3)cc2)c1,,0.0,2.0
C1=C[SiH2]C(c2sc(-c3ccc(-c4cccc5ccccc45)[se]3)c3nccnc23)=C1,5.2725,-0.0930866,2.0
c1coc(-c2cc3c4cscc4c4c(ccc5ccc6cocc6c54)c3c3nsnc23)c1,8.3718,0.3834498,2.0
C1=c2ccc3sc4c5[nH]c(-c6scc7cc[se]c67)cc5[se]c4c3c2=CC1,4.4962,-0.21457028,2.0
C1=c2cccc(-c3ccc(-c4ccc(-c5scc6cc[se]c56)cc4)s3)c2=C[SiH2]1,4.6792,-0.18638045,2.0
C1=c2c(-c3ccc(-c4cccnc4)cc3)ccc(-c3scc4cc[se]c34)c2=C[SiH2]1,4.0127,-0.28724575,2.0
c1ccc2c(c1)c1cc(-c3scc4occc34)[se]c1c1oc3ccoc3c21,7.0171,0.18452275,2.0
C1=c2c(c3c(oc4cc(-c5scc6ccsc56)c5cscc5c43)c3c2ccc2cscc23)=CCC=1,9.2316,0.49457622,2.0
c1ccc2c(c1)c(-c1cc3cc4ccc5cc[se]c5cc4cc3cc12,,0.0,2.0
C1=c2c(-c3scc4occc34)cc3c4cscc4c4c5occc5[se]c4c3c2=CC1,6.4503,0.095395565,2.0
c1cc2c3cscc3c3c4c5c[nH]cc5c(-c5scc6ccsc56)cc4c4c[nH]cc4c3c2[nH]1,9.5948,0.5373312,2.0
c1c[se]c(-c2sc(-c3ccc(-c4scc5sccc45)cc3)c3[se]ccc23)c1,7.2925,0.22684824,2.0
C1=CCC(c2cc3c4ccccc4c4c5c(c6cocc6c4c3[nH]2)C=C[SiH2]5)=C1,5.3422,-0.081985295,2.0
C1=CCC(c2sc(-c3sc(C4=CC=C[SiH2]4)c4[nH]ccc34)c3[nH]ccc23)C1,5.9098,0.008932948,2.0
C1=Cc2csc(-c3sc(-c4ccc(-c5cccs5)[se]4)c4c3[SiH2]C=C4)c2[SiH2]1,3.4859,-0.36280823,2.0
C1=CCC(c2cc3[se]c4c5c(c6c(c4c3c3c2=C[SiH2]C=3)=C[SiH2]C=6)C=CC5)=C1,0.2794,-0.7137451,2.0
c1c[se]c(-c2cc3cc4[nH]c5ccc6ccccc6c5c4cc3c3cocc23)c1,7.0977,0.1969887,2.0
C1=Cc2c(csc2-c2ccc(-c3ccc(-c4scc5cc[se]c45)[se]3)s2)[SiH2]1,4.9177,-0.1491825,2.0
C1=c2c(c3c4sccc4c4cscc4c3c3sc(-c4cccc5cocc45)cc23)=CCC=4)=CC1,,0.0,2.0
C1=Cc2c(-c3cccc4cscc34)sc(-c3sc(-c4cccc5cscc45)c4[nH]ccc34)c2C1,10.2906,0.61197686,2.0
c1cc(-c2cnc3c(c2)[nH]c2c3ccc3cc[se]c32)c2cscc2c1,5.808,-0.007406056,2.0
C1=Cc2csc(-c3cc4c5cscc5c5c(sc6ccc7cscc7c65)c4c4c3=CCC=4)c2C1,8.8996,0.45327342,2.0
C1=Cc2c(-c3scc4ccoc34)sc(-c3ncc(-c4cccc5cocc45)s3)c2C1,8.3288,0.37754726,2.0
c1cc(-c2ccc(-c3ccc(-c4cccc5cscc45)c4c[nH]cc34)nc2)c2cocc2c1,8.5248,0.40419674,2.0
C1=Cc2c(csc2-c2cc3sc4c5[se]ccc5c5cocc5c4c3c3ccccc23)C1,8.4619,0.39571607,2.0
C1=Cc2c(csc2-c2cc3c4ccccc4c4c5c(sc4c3cn2)C=C[SiH2]5)C1,5.6789,-0.02812016,2.0
C1=c2cccc(-c3cc4c(s3)-c3ccc5cc[se]c5c3C4)c2=CC1,4.1612,-0.26523072,2.0
C1=CCC(c2sc(-c3ccc(-c4scc5cc[se]c45)c4ccccc34)c3c2C=C[SiH2]3)=C1,6.6287,0.12368405,2.0
c1c[nH]c(-c2cc3sc4c(ccc5cccnc54)c3c3nsnc23)c1,5.6025,-0.0403682,2.0
c1cc2csc(-c3cc4c5cocc5c5c(sc6ccc7cscc7c65)c4cn3)c2[se]1,8.5023,0.40117097,2.0
C1=Cc2c(c3c4cscc4c4cc(-c5scc6ccsc56)c5cscc5c4c3c3cscc23)C1,11.1496,0.69104326,2.0
C1=c2c(c3c(cnc4ccc5ccccc5c43)c3sc(-c4scc5ccoc45)cc23)=CCC=4)=CCC1=Cc2csc(-c3ccc(-c4cncc5nsnc45)[se]3)c2C1,,0.0,2.0
c1ccc2c(c1)c1cc(-c3scc4sccc34)sc1c1c3cscc3c3cc[se]c3c21,9.5758,0.53515863,2.0
C1=C(c2cccc3cscc23)CC(c2ccc(-c3scc4sccc34)c3cocc23)=C1,9.4614,0.521927,2.0
c1cc2c3cscc3c3c4c5cocc5c(-c5cncs5)cc4c4cscc4c3c2[nH]1,8.7734,0.43703246,2.0
c1cc(-c2cc3c4cocc4c4c5ccccc5sc4c3cn2)c2cscc2c1,8.2306,0.36395252,2.0
C1=c2c(c3ccc4cscc4c3c3oc(-c4scc5ccsc45)cc23)=CCC=4)=CC1,,0.0,2.0
Cn1cccc1-c1ccc(-c2scc2ccc(-c4cncs4)c4cscc4c2c1)Cc1ccc2ccccc2c1-3,,0.0,2.0
C1=c2c(-c3ccccc3)cc3oc4c(oc5ccc6cscc6c54)c3c2=CC1,6.1786,0.052030087,2.0
c1ccc2c(c1)c(-c1scc3nccnc13)cc1[se]c3c([nH]c4ccc5cscc5c43)c12,7.5709,0.26878047,2.0
c1cc2csc(-c3cc4sc5c(cnc6ccc7cocc7c65)c4[se]3)c2s1,7.3491,0.2354474,2.0
C1=Cc2csc(-c3cc4c5cocc5c5c(sc6ccc7c(c65)=CCC=7)c4cn3)c2C1,6.6114,0.12094891,2.0
C1=c2cccc(-c3cnc(-c4sc(-c5scc6ccsc56)c5[se]ccc45)s3)c2=CC1,6.6567,0.12810707,2.0
C1=c2cccc(-c3cc4c5cocc5c5ccc6cocc6c5c4c4cocc34)c2=C[SiH2]1,5.557,-0.047656953,2.0
C1=Cc2ccc3c(sc4cc(-c5scc6cc[nH]c56)c5ccccc5c43)c2[SiH2]1,6.1959,0.05479896,2.0
C1=Cc2c(csc2-c2cc3sc4c(ccc5ccsc54)c3c3ccccc23)C1,8.7202,0.43009877,2.0
C1=Cc2c(csc2C2=CC3=C(C2)c2[nH]c4ccc5c[nH]cc4c3c2C1,,0.0,2.0
c1cc2csc(-c3cc4[se]c5c(ccc6ccc7cscc7c65)c4cn3)c2s1,7.7561,0.2961321,2.0
c1cc(-c2cc3sc4c(oc5ccc6cscc6c54)c3c3cscc23)c2cscc2c1,10.1118,0.59371054,2.0
c1cc2csc(-c3cc4c5cscc5c5ccoc5c4[se]3)c2s1,6.8009,0.15080082,2.0
c1ccc2c(c1)c1ccc3nsnc1c1c3ccc(-c4scc5occc45)cc3sc21,,0.0,2.0
C1=C(c2cccc3nsnc23)Cc2c1oc1c2cnc2ccc3cscc3c21,6.2971,0.07097745,2.0
C1=c2c(c3c(cnc4cc(-c5ccccc5)c5cscc5c43)c3ncccc23)=CCC=1,5.9377,0.013410568,2.0
c1csc(-c2ccc(-c3ccc(-c4scc5ccsc45)c4cocc34)nc2)c1,8.1665,0.3549937,2.0
C1=C[SiH2]C(c2ccc(-c3sc(-c4ccccc4)c4[nH]ccc34)cc2)=C1,5.6004,-0.040704668,2.0
c1ccc(-c2sc(-c3sc(-c4scc5cc[se]c45)c4ccoc34)c3cc[se]c23)cc1,8.0387,0.33693707,2.0
c1cc2nsnc2c(-c2cc3cc4c(cc3cn2)c2cnc4ccc5cocc4c23)n1,,0.0,2.0
C1=Cc2c(csc2-c2ccc(-c3sc(-c4scc5occc4c4ccccc44)c4[se]ccc34)nc2)C1,,0.0,2.0
C1=Cc2ccc3c(c2[SiH2]1)c1c[nH]cc1c1cc(-c2scc4cc[se]c24)c2ccccc2c13,6.3446,0.0785588,2.0
C1=C(c2cccs2)Cc2c1sc1c2c2c(c3ccc4c[nH]cc4c31)=C[SiH2]C=2,4.3524,-0.23647594,2.0
c1cc(-c2ccc(-c3ncc(-c4scc5ccsc45)s3)s2)c2c[nH]cc2c1,7.9631,0.3261367,2.0
C1=C(c2cccc3cscc23)[SiH2]c2c1c1c(c3cc4ccc5cscc4c4cc2c3ccccc23)=CCC=1,,0.0,2.0
c1ccc2c(c1)sc1cc3cc(-c4scc5cc[se]c45)c4nsnc4c3cc12,7.1511,0.20521307,2.0
C1=c2c(c3c(sc4cc(-c5scc6[se]ccc56)c5cscc5c43)c3[se]ccc23)=CCC=1,6.5379,0.10930824,2.0
C1=Cc2csc(C3=CC=C(c4ncc(-c5cccs5)s4)[SiH2]3)c3cc[se]c23)C1,,0.0,2.0
C1=Cc2c(-c3ccc(-c4scc5ccsc45)nc3)sc(-c3ccc(-c4ccco4)[nH]3)c2C1,8.5777,0.41127586,2.0
C1=c2cccc(-c3ccc(-c4sc(-c5scc6ccsc56)c5nccnc45)cn3)c2=C[SiH2]1,5.0219,-0.13279063,2.0
C1=Cc2csc(-c3cc4oc5c(oc6ccc7c[nH]cc7c65)c4[nH]3)c2C1,6.4394,0.093661666,2.0
C1=Cc2c(-c3cccc4c3=CCC=4)sc(C3=CC=C(c4nccs4)C3)c3nccnc23)C1,,0.0,2.0
c1cnc2c(-c3ccc4c(c3)oc3c4oc4ccc5c[nH]cc5c43)scc2n1,6.4852,0.10094309,2.0
c1cc2nsnc2c(-c2sc(-c3ccc(-c4scc5sccc45)s3)c3[se]ccc23)n1,7.6967,0.28740978,2.0
c1ccc(-c2ccc(-c3ccc(-c4scc5cc[se]c45)cn3)c3ccccc23)cc1,7.5075,0.25931406,2.0
C1=CC2=CCC(C1=CCC(c2cc3ncc4c(ncc5ccc6cscc6c54)c3c3c2=C[SiH2]C=3)=C1,,0.0,2.0
c1ccc(-c2ccc(-c3ncc(-c4scc5ccsc45)c4ccccc34)cc2)cc1,8.512,0.40247643,2.0
C1=c2c(c3c(ncc4ccc5cscc5c43)c3sc(-c4scc5[se]ccc45)cc23)=CCC=4)=C[SiH2]1,,0.0,2.0
C1=C(c2nccs2)Cc2c1c1c(c3c4cnccc4c4cocc4c23)=C[SiH2]C=4)=CCC=1,,0.0,2.0
C1=Cc2c(csc2-c2sc(-c3cnc(-c4scc5cc[nH]c45)c4nsnc34)c3occc23)C1,8.0686,0.34118438,2.0
c1ccc(-c2cc3cnc4c(cnc5ccc6cocc6c54)c3c3nsnc23)cc1,6.3541,0.08007407,2.0
c1cc2csc(-c3cc4c5c[nH]cc5c5cc6ccsc6cc5c4c4c[nH]cc34)c2s1,9.1135,0.4801234,2.0
C1=Cc2c(csc2-c2cc3[se]c4c5ccccc5[nH]c4c3c3c[nH]cc23)C1,6.3104,0.07310116,2.0
C1=c2cccc(-c3cc4oc5c(ccc6ccc7cocc7c65)c4c4ccccc34)c2=CC1,7.2703,0.22346556,2.0
C1=c2ccc3sc4cc(-c5cccc6nsnc56)cnc4c3c2=C[SiH2]1)=CCC=,,0.0,2.0
c1cc(-c2cc3[nH]c4c5ccccc5c5cocc5c4c3cn2)c2c[nH]cc2c1,6.7638,0.14497614,2.0
c1csc(-c2ccc(-c3sc(-c4scc5cc[se]c45)c4occc34)c3c[nH]cc23)c1,8.3098,0.3749293,2.0
C1=Cc2c(csc2-c2cc3c4nsnc4c4c(ccc5ccsc54)c3c3ccccc23)C1,8.6634,0.4226395,2.0
C1=Cc2c(csc2-c2sc(-c3ccc(-c4scc5cc[nH]c45)c4nsnc34)c3ccsc23)C1,9.1421,0.48364794,2.0
C1=c2c(-c3scc4cc[se]c34)cc3c(c2=CC1)-c1[nH]c2ccccc2c1C3,4.6425,-0.19206017,2.0
c1c[nH]c(-c2ccc3c(c2)sc2c4ccccc4c4nsnc4c32)c1,6.2075,0.05665493,2.0
c1cc(-c2sc(-c3ccc(-c4scc5occc45)c4cocc34)c3sccc23)c2c[nH]cc2c1,9.999,0.5818614,2.0
c1ccc2c(c1)sc1cc(-c3scc4ccsc34)ccc12,6.9977,0.18151343,2.0
c1ccc2cc3c(cc2c1)c1cocc1c1cc(-c2cncc4nsnc24)ncc13,6.3541,0.08007407,2.0
C1=c2cccc(-c3cc4sc5c(ccc6cc[se]c65)c4s3)c2=CC1,4.9579,-0.1428678,2.0
c1csc(-c2cc3c4nsnc4c4c([se]c5ccc6ccccc6c54)c3cn2)c1,6.4846,0.10084784,2.0
c1cc(-c2cc3ccc4c5c6c[nH]cc6ccc5c5cscc5c4c3s2)c2nsnc2c1,8.5754,0.41096914,2.0
c1c[se]c(-c2sc(-c3sc(-c4cccc5cscc45)c4occc34)c3ccsc23)c1,9.0432,0.47139394,2.0
C1=c2c(c3cc(-c4cccc5ccccc45)c4cscc4c3c3cc4ccccc4cc23)=CCC=4)=CC1,,0.0,2.0
c1cc2c(-c3cc4cc5c(cc4[se]3)c3ccccc3c3nsnc35)scc2n1,,0.0,2.0
c1c[nH]c(-c2cc3c4cscc4c4c5cnccc5[se]c4c3[nH]2)c1,5.1361,-0.11474234,2.0
C1=c2ccc3c4cscc4c4c5c(cc(-c6cncc7nsnc67)c6c[nH]cc64)c5cscc5c4c3c2=CC1)=C[SiH2]C=6,,0.0,2.0
C1=Cc2c(c3sc4cc(-c5ccccc5)c5c[nH]cc5c4c3c3cscc23)C1,7.9868,0.32953203,2.0
C1=Cc2c(c3c4cscc4c4cc(-c5scc6ccoc56)[nH]c4c3c3nsnc23)[SiH2]1,5.7936,-0.009717226,2.0
c1cc2csc(-c3ccc(-c4ccc(-c5scc6ccsc56)c5cscc45)cc3)c2o1,9.9862,0.58050084,2.0
c1ccc(-c2ccc3c(c2)oc2c3cnc3ccc4ccccc4c3c2cn1,,0.0,2.0
c1cnc2cc3c(cc2c1)c1cscc1c1cc(-c2scc4cc[nH]c24)ccc13,7.9657,0.3265097,2.0
C1=C(c2ccc[nH]2)Cc2cc3cc4ccccc4cc3cc12,5.4178,-0.069921136,2.0
c1cc2csc(-c3ccc4c(c3)sc3c4ccc4ccsc43)c2[se]1,7.2079,0.2139293,2.0
c1cc(-c2cc3c(cn2)c2cc4occc4cc2c2cocc23)c2cscc2c1,7.7621,0.29701042,2.0
c1c[se]c(-c2cc3[nH]c4c(c3c3c[nH]cc2c3ccc4cocc4c3[nH]2)c1,,0.0,2.0
C1=CCC(c2cc3sc4c(ccc5ccoc54)c3[se]2)=CCC=4)=C1,,0.0,2.0
c1cc2csc(-c3cc4oc5c6c(ccc7nsnc76)c6cscc6c5c4c4c[nH]cc34)c2[se]1,8.3786,0.38438022,2.0
C1=c2c(c3c(sc4cc(-c5cccc6ccccc56)c5cocc5c43)c3ccccc23)=C[SiH2]C=4)=CC1,,0.0,2.0
C1=c2ccc3ccc4cc(-c5scc6cc[se]c56)c5cscc5c4c3cc2=CC1,,0.0,2.0
C1=c2c(-c3cccs3)cc3c4cscc4c4c(ccc5cccnc54)c3c2=CC1,6.4491,0.09520459,2.0
C1=Cc2c(csc2-c2ccc(-c3ccc(-c4ccc[nH]4)c4ccccc34)cc2)[SiH2]C(c2cccc3ccccc23)=C1,9.2456,0.49627173,2.0
c1cc2c(-c3ccc(-c4ccc(-c5scc6[se]ccc56)nc4)cn3)scc2s1,7.0255,0.18582487,2.0
c1ccc(-c2cc3c4cocc4c4c5occc5c5cscc5c4c3c3ccccc23)nc1,8.9153,0.4552734,2.0
C1=C(c2ccccc2)Cc2c1oc1c2ncc2ccc3c(c21)=CCC=3,4.0424,-0.28286606,2.0
c1coc(-c2cc3[nH]c4c5ccccc5c5cocc5c4c3cn2)c1,5.8755,0.0034278631,2.0
c1c[nH]c(-c2cc3cc4c5ccccc5c5ccc6cscc6c5c4cc3cn2)c1,7.9042,0.31766272,2.0
C1=c2ccc3c4c(c5c(sc6cc(-c7ccccc7)c7cocc7c65)c3c2=CC1)=CCC=4,5.5503,-0.048729897,2.0
c1cnc2cc3cc(-c4scc5sccc4ccc3c4ccccc4c3cc2c1,,0.0,2.0
c1cc2csc(-c3ccc4c(c3)c3cscc3c3c5[nH]ccc5c5cscc5c43)c2[se]1,8.8424,0.44594848,2.0
C1=Cc2[se]c3c(c2[SiH2]1)c1c(c2cc(-c4scc5sccc45)[se]c23)=C[SiH2]C=4)=C[SiH2]C=1,,0.0,2.0
c1cc2cc3[nH]c4cc(-c5scc6sccc56)sc4c3cc2cn1,6.874,0.16224611,2.0
C1=CCC(c2ccc(C3=CC=C(c4scc5[se]ccc45)C3)c3nsnc23)=CCC=1,6.7222,0.13843322,2.0
C1=Cc2c(csc2-c2sc(-c3sc(-c4cncs4)c4c3CC=C4)c3ccsc23)C1,8.6819,0.4250754,2.0
c1csc(-c2sc(-c3ccc(-c4scc5cc[se]c45)c4cocc34)c3cc[nH]c23)n1,7.7048,0.288602,2.0
C1=C(c2ccco2)Cc2c1oc1c2c2c[nH]cc2c2ccc3c(c21)=CCC=3,4.7217,-0.1797877,2.0
C1=c2ccc3[se]c4c5sc(-c6cccc7nsnc67)c6c(c5c3cc2=CCC=6)=C[SiH2]C=4)c2cocc2c1,,0.0,2.0
C1=c2cccc(-c3cc4ccc5cc6ccc7c(c6cc5c4c4cscc34)c2=CCC=3)=CCC=1,,0.0,2.0
C1=Cc2c(csc2-c2cc3c4cscc4c4c(ncc5ccoc54)c3c3c2=CCC=3)C1,6.6114,0.12094891,2.0
C1=c2ccc3[se]c4c5[nH]c(-c6scc7occc67)cc5sc4c3c2=C[SiH2]1,3.7259,-0.32890034,2.0
c1cc(-c2cnc(-c3ccc(-c4scc5nccnc45)cc3)c3nsnc23)c2cscc2c1,7.3067,0.22900891,2.0
C1=Cc2[se]c3c(c2C1)c1c(c2cc(-c4scc5ccoc45)c4cscc4c23)=CCC=1,6.2734,0.0671916,2.0
c1csc(-c2ccc(-c3ccc(-c4scc5ccsc45)nc3)s2)c1,7.4818,0.2554624,2.0
C1=c2c(c3c4[nH]c(-c5cccs5)cc4c4nsnc4c3c3ncccc23)=CCC=1,4.7223,-0.17969453,2.0
C1=c2c(-c3scc4ccoc34)cc3sc4c5sccc5c5c[nH]cc5c4c3c2=C[SiH2]1,5.8836,0.0047279596,2.0
C1=c2cccc(-c3cc4c5cscc5c5cc6cc[se]c6cc5c4c4ccccc34)c2=CC1,7.2028,0.21314788,2.0
c1csc(-c2sc(-c3sc(-c4scc5cc[se]c45)c4cc[se]c34)c3ccsc23)c1,8.5687,0.41007483,2.0
C1=c2c(c3c4sc(-c5scc6ccsc56)cc4[nH]c3c3c2ccc2ccccc23)=CCC=1,7.752,0.2955315,2.0
c1cc2ncc3cc4cc(-c5scc6[se]ccc56)[se]c4cc3c2o1,5.1299,-0.115724206,2.0
c1cc2csc(-c3cc4[nH]c5c(oc6ccc7cscc7c65)c4c4cocc34)c2o1,8.5029,0.4012518,2.0
c1cc2sc3c4[nH]c(-c5cncc6nsnc56)cc4[se]c3c2[nH]1,3.9876,-0.29093772,2.0
C1=CCC(c2cc3[se]c4c(oc5ccc6cscc6c54)c3c3cscc23)=C1,7.5689,0.26848269,2.0
c1cc(-c2ccc(-c3sc(-c4scc5sccc45)c4sccc34)c3nsnc23)c2cocc2c1,9.9909,0.5810009,2.0
c1cnc2c(-c3cc4c(cn3)c3c5cscc5c5ccsc5c3c3cocc34)scc2n1,8.2353,0.36460686,2.0
c1ccc2c(c1)c1cc(-c3scc4cc[nH]c34)ccc1c1ccc3ccncc3c21,7.9042,0.31766272,2.0
C1=c2ccc3c4cscc4c4c5ncc(-c6scc7ccoc67)cc5sc4c3c2=CC1,7.2568,0.22140598,2.0
c1nc2csc(-c3cnc4c(c3)c3cscc3c3c4sc4ccc5cocc5c43)c2[nH]1,8.1684,0.35526025,2.0
c1ccc2c(-c3cc4sc5c([nH]c6ccc7cocc7c65)c4cn3)cccc2c1,7.4972,0.25777137,2.0
c1ccc2c(c1)ccc1ccc3c4ccc(-c5nccc6nsnc56)cc4c4cscc4c3c1c1cscc21,10.1537,0.59804773,2.0
C1=CCC(c2ccc(-c3sc(-c4cccc5c4=CCC=5)c4cc[se]c34)c3nsnc23)=C1,5.605,-0.039967537,2.0
c1ccc2c(c1)c(-c1cncs1)cc1cc3c4cscc4c4ccc5ccccc5c4c3cc1c1cscc21,11.1152,0.68814754,2.0
c1coc(-c2ccc(-c3ccc(-c4scc5cc[nH]c45)c4nsnc34)cc2)c1,6.8281,0.15506446,2.0
c1coc(-c2ccc(-c3ccc(C4)c4nsnc34)ccc2c1C3,,0.0,2.0
C1=Cc2c(csc2-c2sc(-c3ccc(-c4cncc5nsnc45)[se]3)c3ccsc23)C1,7.0513,0.18981981,2.0
C1=Cc2csc(-c3cc4c5cscc5c5c(cnc6ccc7c(c65)=CCC=7)c4cn3)c2C1,6.4134,0.089523554,2.0
C1=C(c2scc3ccsc23)Cc2cc3c(cc21)c1c(c2ccccc23)=CCC=1,6.3306,0.07632518,2.0
c1cc(-c2cc3sc4c5occc5[se]c4c3c3cscc23)c2cscc2c1,7.9541,0.3248453,2.0
c1coc(-c2cc3oc4c(sc5ccc6cocc6c54)c3c3ccccc23)c1,7.9601,0.32570648,2.0
c1ccc(-c2ccc3c(c2)[nH]c2c4ncccc4c4cscc4c32)nc1,6.146,0.04681039,2.0
c1ccc(-c2sc(-c3cnc(-c4scc5sccc45)c4nsnc34)c3ccoc23)nc1,7.5662,0.26808035,2.0
c1cc(-c2cc3c4cscc4c4c5cnccc5[nH]c4c3c3cscc23)c2cocc2c1,8.7119,0.4290123,2.0
c1ccc(-c2cc3c4c[nH]cc4c4c5sccc5c5nsnc5c4c3cn2)nc1,6.1507,0.047563195,2.0
c1c[se]c(-c2cc3c4c[nH]cc4c4c(oc5ccc6cscc6c54)c3[nH]2)c1,6.4873,0.101276755,2.0
C1=CCC(c2cc3c4cscc4c4c(c5c(c6ccc7cscc7c64)=C[SiH2]C=5)c3s2)=C[SiH2]C=4)=C1,,0.0,2.0
C1=CCC(c2sc(-c3sc(-c4scc5occc45)c4cc[se]c34)c3ccsc23)=C1,8.7195,0.43000722,2.0
C1=Cc2csc(-c3cc4ccc5c(sc6ccc7cscc7c64)c4cn3)c2C1,,0.0,2.0
C1=Cc2csc(-c3cc4[nH]c5c6ccccc6c6cocc6c5c4cn3)c2C1,6.9133,0.16838157,2.0
c1cc(-c2cc3cc4c(cc3s2)c2c3cscc3ccc2c2cocc32)c2nsnc2c1,,0.0,2.0
C1=CCC(c2cc3[se]c4c5[nH]ccc5c5c(c4c3c3ccccc23)=CCC=5)=C1,4.9925,-0.13742346,2.0
C1=Cc2c(csc2-c2sc(-c3sc(-c4scc5ccoc45)c4occc34)c3ccsc23)C1,10.21,0.6038209,2.0
C1=Cc2csc(-c3cc4c5cocc5c5c6ccccc6oc5c4c4cocc34)c2C1,8.5294,0.40481424,2.0
C1=C[SiH2]C(c2cc3c4cocc4c4c5ccccc5oc4c3c3cscc23)=CCC=1,7.2823,0.22529471,2.0
C1=Cc2[se]c3c(c2C1)c1c(c2cc(-c4scc5nccnc45)ncc23)=CCC=1,3.6507,-0.33962154,2.0
C1=C(c2ccc[nH]2)[SiH2]c2c1c1c(c3c4sccc4c4cscc4c23)=CCC=1,3.8678,-0.30843866,2.0
c1ccc2c(c1)ccc1sc3c4[nH]c(-c5scc6[se]ccc56)cc4sc3c12,7.6892,0.28630507,2.0
C1=Cc2c(C3=CC=C(c4cccc5nsnc45)[SiH2]3)sc(-c3cccc4cscc34)c2C1,6.7682,0.14566755,2.0
c1c[se]c(-c2ccc(-c3sc(-c4scc5[se]ccc45)c4occc34)c3nsnc23)c1,6.8287,0.1551584,2.0
C1=C(c2cncs2)Cc2c1ncc1c2c2c(c3ccc4nsnc4c31)=CCC=2,3.9106,-0.30220944,2.0
C1=Cc2csc(C3=CC=C(c4sc(-c5scc6ccsc56)c5[se]ccc45)C3)c2C1,8.403,0.38771296,2.0
C1=C(c2cccc3cocc23)Cc2cc3c(cc21)c1nsnc1c1ccoc13,6.4336,0.09273875,2.0
C1=Cc2sc3c(c2C1)c1cscc1c1cc(-c2cccc4cscc24)c2cscc2c13,9.9349,0.5750154,2.0
C1=Cc2csc(C3=Cc4cc5c6ccccc6c6c(c5c5ccccc45)C3)c2C1,,0.0,2.0
C1=c2c(-c3ccco3)cc3c4cscc4c4c(sc5ccc6cocc6c54)c3c2=CC1,7.3933,0.2421372,2.0
c1ccc2c(c1)c1cc(-c3cncc4nsnc34)ccc1c1c3cscc3c3ccncc3c21,7.9758,0.32795727,2.0
c1cc(-c2ccc3c(c2)sc2c4c5c[nH]cc5ccc4c4cocc4c32)c2c[nH]cc2c1,8.5835,0.41204906,2.0
C1=Cc2c(c3cc4c(cc3c3cscc23)CC(c2cccc3cscc23)=C4)C1,7.9352,0.32212925,2.0
C1=Cc2c(-c3nccs3)sc(-c3sc(-c4scc5ccoc45)c4occc34)c2[SiH2]1,6.5994,0.11905062,2.0
C1=C(c2scc3[se]ccc23)Cc2c1c1c(c3c2c2c(c4cc[nH]c43)=C[SiH2]C=2)=C[SiH2]C=4)=CCC=1,,0.0,2.0
c1cnc2c(c1)c1cocc1c1c2[nH]c2cc(-c3scc4sccc34)c3cocc3c21,8.3049,0.37425327,2.0
c1c[se]c(-c2ccc(-c3sc(-c4scc5[se]ccc45)c4ccsc34)[se]2)c1,6.3495,0.07934046,2.0
C1=Cc2csc(C3=CC=C(c4ccc(-c5scc6ccoc56)c5c[nH]cc45)[SiH2]3)c2C1,6.8378,0.15658343,2.0
C1=Cc2csc(-c3cc4oc5c6ccccc6c6ccccc6c5c4c4c3=CCC=4)c2C1,7.1549,0.2057972,2.0
