smiles,fitness,score,generation
c1ncc(-c2cc3ccc4c(ccc5ccsc54)c3c3cocc23)s1,7.0774,7.0774,2.0
c1cc2cc3cc4c(ccc5cscc54)cc3cc2o1,5.9539,5.9539,2.0
C1=Cc2c(csc2-c2cc3cc4oc5ccc6c(c5c4cc3c3cscc23)=CCC=6)C1,7.2164,7.2164,2.0
c1cc(-c2sc(-c3ncc(-c4scc5cc[nH]c45)s3)c3ccsc23)c2cocc2c1,8.7093,8.7093,2.0
c1cc2nsnc2c(-c2cc3c4cocc4c4c(sc5ccc6cscc6c54)c3c3cocc23)n1,8.9815,8.9815,2.0
c1cc2csc(-c3cnc4c(ccc5ccc6cscc6c54)c3)c2[nH]1,6.8125,6.8125,2.0
C1=Cc2ccc3c(c2C1)c1c(c2cc(-c4cccs4)[nH]c23)=CCC=1,4.5836,4.5836,2.0
C1=c2ccc3cnc4c5ccccc5sc4c3c2=CC1,3.5674,3.5674,2.0
c1cc(-c2cc3cc4oc5ccc6nsnc6c5c4cc3c3ccccc23)c2cocc2c1,8.3103,8.3103,2.0
c1ccc(-c2ccc(-c3ccc(-c4cccc5cscc45)cc3)s2)cc1,7.9638,7.9638,2.0
C1=C(c2cccc3cscc23)Cc2c1ccc1c2oc2c(c3ccncc31)=CCC=2,7.1234,7.1234,2.0
c1cc2c(-c3cc4[nH]c5c6occc6c6c(c7c4cc3s2)=CCc5c[nH]cc5c42)c1,,0.0,2.0
c1ccc2c(-c3cc4cnc5c(ccc6ccc7cscc7c65)c4c4cscc34)cccc2c1,9.7908,9.7908,2.0
c1cncc(-c2cc3sc4c5c6cscc6ccc5c5c[nH]cc5c4c3c3cscc23)c1,9.1804,9.1804,2.0
c1ccc2c(-c3cc4[nH]c5c6[nH]ccc5c5cscc45)cc3cnc2c1,,0.0,2.0
c1ccc2c(c1)ccc1ccc3cc(-c4scc5cc[nH]c45)cnc3c12,6.751,6.751,2.0
c1cc(-c2ccc(-c3sc(-c4cncs4)c4ccoc34)o2)c2cscc2c1,7.7595,7.7595,2.0
C1=CCC(c2cc3oc4c5c6c[nH]cc6ccc5c5cscc5c4c3c3ccccc23)=C1,8.9317,8.9317,2.0
c1ccc2c(c1)c(-c1cncc3nsnc13)cc1sc3cc[nH]c3c1,,0.0,2.0
C1=C(c2scc3nccnc23)Cc2c1c1cscc1c1c2ccc2ccc3cocc3c21,8.0553,8.0553,2.0
c1cc(-c2cc3cc4oc5ccc6ccccc6c5c4cc3c3cscc23)c2cscc2c1,9.9888,9.9888,2.0
C1=c2ccc3c4cocc4c4c(cnc5ccc6cscc6c54)c3c2=CC1,5.4668,5.4668,2.0
c1c[nH]c(-c2cc3c4c[nH]cc4c4c([nH]c5ccoc54)c3c3ccccc23)c1,6.6969,6.6969,2.0
c1ccc(-c2cnc(-c3ccc(-c4cccs4)o3)c3nsnc23)cc1,5.7418,5.7418,2.0
c1cc(-c2cc3cc4occc4cc3c3c[nH]cc23)c2nsnc2c1,5.739,5.739,2.0
c1ccc2c(c1)c(-c1scc3ccsc13)cc1c3cocc3c3c4cnccc4[nH]c3c21,8.7119,8.7119,2.0
c1ccc(-c2cc3c4ccccc4c4c(ccc5ccc6cscc6c54)c3c3cscc23)nc1,9.7908,9.7908,2.0
C1=c2c(-c3cc4c5cscc5ccc4c4cocc34)cc3c(ccc4cocc43)c2=CC1,7.3318,7.3318,2.0
c1cc2nsnc2c(-c2sc(-c3ccc(-c4cncs4)c4c[nH]cc34)c3ccoc23)n1,6.8328,6.8328,2.0
C1=Cc2cnc(-c3ccc4ccccc4c3)cc2C1,4.4711,4.4711,2.0
c1ccc(-c2cc3ccc4c(oc5ccc6ccccc6c54)c3c3ccccc23)cc1,8.7126,8.7126,2.0
C1=c2c(c3c4ccc(-c5cccc6cscc56)cc4c4cscc4c3c3c2ccc2cscc23)=CC1,9.422,9.422,2.0
c1cnc2c(-c3cc4cc5sc6ccc7cscc7c6c5cc4c4c[nH]cc34)scc2n1,8.5754,8.5754,2.0
c1ccc(-c2cc3c4cocc4c4c(ccc5ccc6cscc6c54)c3cn2)cc1,8.1691,8.1691,2.0
c1ccc(-c2ncc(-c3cccc4cocc34)s2)cc1,5.2233,5.2233,2.0
c1ccc2c(c1)ccc1c3cocc3c3c(ccc4cc(-c5cncs5)oc43)c21,7.7621,7.7621,2.0
C1=Cc2csc(-c3ccc(-c4ccc(-c5cccc6ccccc56)o4)c4cocc34)c2C1,8.8108,8.8108,2.0
c1cnc2c(c1)[nH]c1cc3cc(-c4nccs4)ccc3cc12,4.9928,4.9928,2.0
C1=Cc2c(c3c4cscc4c4ccc5nsnc5c4c3c3c[nH]cc23)C1,6.263,6.263,2.0
c1cc2c3c[nH]cc3c3c4sc(-c5scc6ccsc56)cc4c4cscc4c3c2[nH]1,9.175,9.175,2.0
c1ccc(-c2cc3ncc4c5ccccc5c5c[nH]cc5c4c3c3c[nH]cc23)nc1,6.5658,6.5658,2.0
C1=Cc2c(csc2-c2ccc(-c3ccc(-c4scc5nccnc45)s3)o2)C1,6.9776,6.9776,2.0
c1ccc2c(c1)c1cc(-c3scc4ccoc34)oc1c1c3c[nH]cc3c3cc[nH]c3c21,8.1765,8.1765,2.0
c1csc(-c2cc3ncc4c([nH]c5ccc6c[nH]cc6c54)c3c3cscc23)c1,7.2938,7.2938,2.0
c1cc(-c2cc3c4cscc4c4c(ccc5ccc6c[nH]cc6c54)c3s2)c2cocc2c1,9.3169,9.3169,2.0
c1cncc(-c2sc(-c3ccc(-c4cccc5c[nH]cc45)c4ccccc34)c3ccsc23)c1,8.9933,8.9933,2.0
c1cc2ccc3c(sc4cc(-c5cncs5)c5cocc5c43)c2o1,6.6704,6.6704,2.0
c1cc2ncc3c4oc(-c5scc6sccc56)cc4sc3c2o1,6.7319,6.7319,2.0
c1ncc(-c2ccc3c(c2)c2cocc2c2c3ccc3ccc4cocc4c32)s1,7.7621,7.7621,2.0
C1=Cc2c(c3cnc4cc(-c5cccc6cocc56)c5cscc5c4c3c3cscc23)C1,8.7999,8.7999,2.0
c1cc2c3cscc3c3c4c5cscc5c(-c5cncc6nsnc56)cc4c4cscc4c3c2s1,9.9185,9.9185,2.0
c1cncc(-c2cc3[nH]c4c(ccc5cc[nH]c54)c3c3cscc23)c1,6.0791,6.0791,2.0
c1ccc2c(c1)c(-c1cc3sccc3cn1)cc1cnccc12,5.6647,5.6647,2.0
C1=CCC(c2sc(-c3ccc(-c4ccccc4)c4cscc34)c3ccsc23)=C1,8.8548,8.8548,2.0
C1=c2ccc3ccc4c(oc5cc(-c6scc7occc67)sc54)c3c2=CC1,6.2401,6.2401,2.0
c1ccc2c(-c3cc4c5ccccc5c5c6[nH]ccc6[nH]c5c4c4cocc34)cccc2c1,8.522,8.522,2.0
c1cc(-c2ccc3cc4c(cc3c2)c2c[nH]cc2c2ccc4c[nH]cc4c23)c2cscc2c1,,0.0,2.0
c1ccc2c(c1)c1ccccc1c1c(-c3cc4[nH]c5ccc6c[nH]cc6c5c4s3)scc21,9.052,9.052,2.0
c1cncc(-c2cc3c4c[nH]cc4c4c(ccc5ccc6cocc6c54)c3c3nsnc23)c1,7.4404,7.4404,2.0
C1=c2c(-c3ccco3)cc3ncc4c(ccc5ccccc54)cc3c2=CC1,,0.0,2.0
c1ccc2c(c1)c1cc(-c3nccs3)[nH]c1c1c3c[nH]cc3c3ccc4cscc4c3c21,8.447,8.447,2.0
C1=CCC(c2cc3cnc4c5[nH]ccc5c5nsnc5c4c3c3ccccc23)=C1,6.3705,6.3705,2.0
C1=Cc2c(c3c4c[nH]cc4c4cc(-c5cccc6ccccc56)sc4c3c3cscc23)C1,9.14,9.14,2.0
C1=Cc2csc(-c3ccc4c(c3)[nH]c3c4ccc4ccc5c(c43)=CCC=5)c2C1,5.7368,5.7368,2.0
c1ccc2c(c1)c1ccoc1c1sc3cc(-c4scc5ccsc45)oc3c21,8.4901,8.4901,2.0
C1=Cc2c(-c3scc4sccc34)sc(-c3ccc(-c4cccc5cscc45)o3)c2C1,9.4023,9.4023,2.0
c1ccc2c(c1)ccc1cnc3c4ccc(-c5scc6ccsc56)cc4ncc3c12,8.0326,8.0326,2.0
c1cc2csc(-c3cc4c5cscc5c5c6c(ccc7nsnc76)c6cocc6c5c4[nH]3)c2o1,8.9146,8.9146,2.0
c1cc2c(-c3ccc(-c4ccc(-c5scc6ccoc56)c5cocc45)c4cscc34)scc2o1,10.2639,10.2639,2.0
c1coc(-c2cnc3c(c2)oc2c3oc3ccc4ccccc4c32)c1,6.1404,6.1404,2.0
C1=CCC(c2cc3sc4cc5ccc6ccccc6c5cc4c3o2)=C1,7.2972,7.2972,2.0
c1ccc(-c2cc3cc4c5cscc5c5ccc6c[nH]cc6c5c4cc3cn2)cc1,7.9042,7.9042,2.0
c1ccc2c(-c3cc4c5ccccc5c5c6[nH]ccc6sc5c4c4cocc34)cccc2c1,9.2554,9.2554,2.0
C1=Cc2ccc3c([nH]c4cc(-c5cccc6cscc56)c5ccccc5c43)c2C1,7.9253,7.9253,2.0
c1cc2c(-c3ccc4cc5c(cnc6cc[nH]c65)cc4c3)scc2[nH]1,6.0791,6.0791,2.0
C1=Cc2c(csc2-c2cc3c4cscc4c4ccccc4c3c3nsnc23)C1,7.5102,7.5102,2.0
c1coc(-c2ccc(-c3ccc(-c4cccc5cocc45)cc3)c3cscc23)c1,8.2415,8.2415,2.0
C1=CCC(c2cc3cc4c(cc3c3ccccc23)c2occc2c2nsnc42)=C1,7.2404,7.2404,2.0
c1cc2c([nH]1)-c1oc3cc(-c4scc5sccc45)c4cscc4c3c1C2,7.49,7.49,2.0
c1csc(-c2cc3c(cn2)-c2[nH]c4ccsc4c2C3)n1,4.3191,4.3191,2.0
C1=c2cccc(-c3cc4c5nsnc5c5c6sccc6c6c(c5c4c4c3=CCC=4)=CCC=6)c2=CC1,3.7735,3.7735,2.0
c1ccc2c(c1)c1cccnc1c1c3nsnc3c3cc(-c4cncc5nsnc45)c4cscc4c3c21,7.9805,7.9805,2.0
C1=C(c2cccc3cocc23)Cc2c1[nH]c1c2ccc2cccnc21,5.559,5.559,2.0
c1ccc2c(c1)c1ccccc1c1c(-c3cc4c([nH]3)-c3c(ccc5cocc35)C4)scc21,8.5202,8.5202,2.0
c1csc(-c2cc3c4ccccc4c4c5ncccc5c5cocc5c4c3cn2)c1,7.5641,7.5641,2.0
c1ccc2c(c1)c1cc3cc(-c4scc5ccoc45)c4c[nH]cc4c3cc1c1[nH]ccc21,8.5835,8.5835,2.0
c1c[nH]c(-c2ccc(-c3ccc(-c4cccc5nsnc45)o3)s2)c1,5.6749,5.6749,2.0
c1ccc2c(-c3cc4cc5cc6c(ccc7ccccc65)cc4c4ccccc34)cccc2c1,,0.0,2.0
C1=CCC(c2ccc(-c3ccc(-c4scc5cc[nH]c45)c4ccccc34)cn2)=C1,7.4549,7.4549,2.0
c1cc(-c2cc3ccc4c5cnccc5c5cocc5c4c3c3cocc23)c2cocc2c1,8.4468,8.4468,2.0
c1ccc2c(c1)ccc1ncc3c4cnc(-c5scc6[nH]ccc56)cc4sc3c12,7.3607,7.3607,2.0
c1cc(-c2cc3cc4ccc5ccc6nsnc6c5c4cc3cn2)c2cocc2c1,6.9591,6.9591,2.0
c1ccc(-c2ccc(-c3ccc(-c4scc5cc[nH]c45)c4cocc34)cc2)cc1,7.9766,7.9766,2.0
c1csc(-c2ccc(-c3ccc(-c4scc5ccoc45)cn3)c3cscc23)n1,7.5615,7.5615,2.0
C1=Cc2c(-c3cccc4ccccc34)sc(-c3sc(-c4ccco4)c4ccsc34)c2C1,9.3408,9.3408,2.0
c1cc(-c2cc3c4ccccc4c4ccncc4c3c3c[nH]cc23)c2cocc2c1,7.4357,7.4357,2.0
C1=CCC(c2cnc(-c3sc(-c4scc5ccsc45)c4ccsc34)c3nsnc23)=C1,8.316,8.316,2.0
c1cc2csc(-c3ccc4c(c3)c3c[nH]cc3c3c5sccc5c5cscc5c43)c2[nH]1,9.1135,9.1135,2.0
c1ccc2c(-c3cc4c5nsnc5c5c(cnc6cc[nH]c65)c4c4cscc34)cccc2c1,7.9089,7.9089,2.0
c1ccc(-c2ccc(-c3ccc(-c4cccc5cocc45)c4cocc34)c3cscc23)cc1,9.3947,9.3947,2.0
C1=c2ccc3[nH]c4c(ccc5ccc6ccccc6c54)c3c2=CC1,4.5922,4.5922,2.0
c1cc(-c2cc3sc4ccsc4c3c3ccccc23)c2cscc2c1,8.1509,8.1509,2.0
c1c[nH]c(-c2cc3[nH]c4c(oc5ccc6c[nH]cc6c54)c3c3cscc23)c1,6.7584,6.7584,2.0
C1=c2ccc3c4cscc4c4c5c6cocc6ccc5c5cscc5c4c3c2=CC1,7.2865,7.2865,2.0
c1ccc2c(c1)ccc1oc3cc4cc(-c5scc6ccoc56)c5ccccc5c4cc3c12,9.5203,9.5203,2.0
c1cnc2c(c1)cnc1c3ncc(-c4scc5[nH]ccc45)cc3c3c[nH]cc3c21,6.0223,6.0223,2.0
c1ccc2c(-c3cc4c5c[nH]cc5c5c6cnccc6cnc5c4c4cocc34)cccc2c1,7.9839,7.9839,2.0
c1cc(-c2sc(-c3cnc(-c4scc5ccsc45)s3)c3ccsc23)c2cscc2c1,9.9112,9.9112,2.0
c1cc2csc(-c3ccc4c(c3)c3cscc3c3c4oc4ccc5c[nH]cc5c43)c2s1,9.3784,9.3784,2.0
c1cc(-c2sc(-c3cnc(-c4scc5ccsc45)s3)c3occc23)c2cocc2c1,8.9742,8.9742,2.0
C1=Cc2csc(-c3sc(-c4sc(-c5cccc6cocc56)c5cc[nH]c45)c4cc[nH]c34)c2C1,9.1502,9.1502,2.0
c1ncc(-c2cc3c4cscc4c4c([nH]c5ccc6cocc6c54)c3c3cscc23)s1,8.7734,8.7734,2.0
c1ncc2nsnc2c1-c1cc2ccc3c4c(ccc5c[nH]cc54)cc3c2c2cscc12,,0.0,2.0
c1ccc(-c2cc3oc4c(ccc5ccsc54)c3c3ccccc23)nc1,7.0159,7.0159,2.0
C1=C(c2cncs2)Cc2c1c1cocc1c1c2c2c(c3ccccc31)=CCC=2,5.2571,5.2571,2.0
c1cc(-c2ccc3c(c2)oc2c4[nH]ccc4[nH]c32)c2cocc2c1,5.8086,5.8086,2.0
c1ccc(-c2cc3ccc4cc[nH]c4c3c3ccccc23)nc1,5.5363,5.5363,2.0
c1ccc2c(c1)ccc1c3cocc3c3cc(-c4scc5ccsc45)sc3c21,8.8971,8.8971,2.0
c1ccc(-c2cc3c4c[nH]cc4c4ccc5nsnc5c4c3c3ccccc23)cc1,7.2992,7.2992,2.0
c1cc(-c2cc3[nH]c4c5ccccc5c5c[nH]cc5c4c3cn2)c2cscc2c1,7.2323,7.2323,2.0
c1cc2c(-c3cc4ccc5ccc6c[nH]cc6c5c4c4cocc34)scc2o1,7.6952,7.6952,2.0
c1ccc2c(c1)c1ccccc1c1c(-c3ncc(-c4cccc5cscc45)c4nsnc34)sc(-c3scc4sccc34)c21,12.0993,12.0993,2.0
c1ccc2c(c1)c1cc3cc(-c4scc5ccsc45)c4cocc4c3cc1c1c2ccc2nsnc21,9.9935,9.9935,2.0
c1csc(-c2ccc(-c3cnc(-c4cncc5nsnc45)c4nsnc34)cn2)n1,4.3385,4.3385,2.0
c1cc(-c2cc3cnc4c(ccc5ccoc54)c3c3ccccc23)c2cscc2c1,8.1691,8.1691,2.0
C1=Cc2c(c3[nH]c4cc(-c5cccc6nsnc56)sc4c3c3ccccc23)C1,6.7768,6.7768,2.0
c1cc2csc(-c3cc4ncc5c(cnc6ccsc65)c4c4cscc34)c2s1,8.1556,8.1556,2.0
C1=c2c3c(c4c(ccc5cscc54)c2=CC1)Cc1cc(-c2scc4ccoc24)[nH]c1-3,6.3932,6.3932,2.0
c1ncnc(-c2cc3ncc4c(cnc5ccc6cscc6c54)c3cnc21,,0.0,2.0
c1csc(-c2cc3c4ccccc4c4c(oc5ccc6nsnc6c54)c3c3cocc23)c1,8.3718,8.3718,2.0
c1coc(-c2cc3c4nsnc4c4c5cnccc5c5ccccc5c4c3c3c[nH]cc23)c1,7.4404,7.4404,2.0
C1=CCC(c2cnc(-c3ccc(-c4ccccc4)c4nsnc34)s2)=C1,5.8251,5.8251,2.0
c1cc(-c2ccc3c(c2)[nH]c2c3ccc3ccc4ccccc4c32)c2c[nH]cc2c1,7.7758,7.7758,2.0
c1ccc2c(c1)ccc1oc3c4sc(-c5scc6ccsc56)cc4c4ccccc4c3c12,10.0503,10.0503,2.0
c1cc2c(-c3cc4c5cscc5c5c(ccc6ccc7cocc7c65)c4s3)scc2[nH]1,9.3784,9.3784,2.0
c1cnc2c(c1)[nH]c1c3ncc(-c4scc5ccsc45)cc3sc21,6.269,6.269,2.0
c1coc(-c2ccc(-c3ccc(-c4scc5[nH]ccc45)c4cscc34)c3ccccc23)c1,9.1913,9.1913,2.0
c1ccc2c(c1)c(-c1scc3sccc13)cc1c3cocc3c3c4occc4sc3c21,9.6433,9.6433,2.0
c1ccc(-c2cc3cc4c5cscc5c5ccc6cscc6c5c4cc3c3ccccc23)cc1,10.3958,10.3958,2.0
c1cc2csc(-c3ccc(-c4sc(-c5cncc6nsnc56)c5ccsc45)cc3)c2o1,8.1712,8.1712,2.0
c1cc2csc(-c3cc4ccc5c(ccc6ccc7cocc7c65)c4c4nsnc34)c2o1,8.3718,8.3718,2.0
c1cc(-c2ccc(-c3scc4[nH]ccc34)cn2)c2cocc2c1,5.7046,5.7046,2.0
C1=Cc2c(csc2-c2cc3cc4c(ccc5c[nH]cc54)cc3[nH]2)C1,6.1002,6.1002,2.0
c1ccc(-c2cc3cc4c5cscc5c5ccc6ccccc6c5c4cc3cn2)cc1,8.5761,8.5761,2.0
c1cc2ccc3c4sc(-c5scc6sccc56)cc4c4cocc4c3c2cn1,8.2921,8.2921,2.0
c1cc(-c2cc3c4cocc4c4c5ccccc5c5cocc5c4c3cn2)c2cocc2c1,8.4468,8.4468,2.0
c1ccc2c(-c3cc4c5cscc5c5c6ccccc6oc5c4c4cocc34)cccc2c1,9.5203,9.5203,2.0
C1=c2ccc3c4c(c5cc6ccsc6cc5c3c2=CC1)=CCC=4,3.1371,3.1371,2.0
c1cncc(-c2cnc3c(c2)c2cscc2c2c4ccccc4ccc32)c1,6.8179,6.8179,2.0
c1csc(-c2cnc3cc4c(cc3c2)c2ccccc2c2ccc4c[nH]cc4c23)c1,,0.0,2.0
C1=CCC(c2cc3ncc4c5ncccc5c5cscc5c4c3c3ccccc23)=C1,7.6474,7.6474,2.0
c1cc2csc(-c3cc4c5cscc5c5cc6ccc7c[nH]cc7c6cc5c4c4cscc34)c2o1,10.5316,10.5316,2.0
c1ccc(-c2sc(-c3ccc(-c4scc5ccoc45)cc3)c3ccoc23)cc1,8.303,8.303,2.0
c1cc2csc(-c3ccc(-c4cnc(-c5scc6ccsc56)s4)s3)c2o1,8.2895,8.2895,2.0
C1=Cc2csc(-c3cnc4c(c3)oc3c5ncccc5c5cocc5c43)c2C1,6.5732,6.5732,2.0
C1=c2c(c3c4ncccc4c4cocc4c3c3c2cc(-c2cccs2)c2ccccc23)=CC1,7.1338,7.1338,2.0
c1ccc(-c2cc3c4c[nH]cc4c4ccc5ccccc5c4c3c3c[nH]cc23)cc1,7.7758,7.7758,2.0
C1=C(c2cncc3nsnc23)Cc2c1ccc1c2c2cscc2c2ccc3cscc3c21,7.9188,7.9188,2.0
C1=c2c(c3c(ncc4ccc5ccccc5c43)c3cnc(-c4scc5ccsc45)cc23)=CC1,6.9973,6.9973,2.0
c1cc(-c2cc3cc4cnc5ccc6cocc6c5c4cc3c3cscc23)c2cscc2c1,9.3838,9.3838,2.0
c1cncc(-c2cc3ncc4c(ncc5ccc6ccccc6c54)c3c3cscc23)c1,7.3661,7.3661,2.0
C1=c2c(-c3cccc4c[nH]cc34)cc3c4cscc4c4ccc5ccccc5c4c3c2=CC1,7.4739,7.4739,2.0
C1=c2ccc3c4c[nH]cc4c4c(sc5cc(-c6ccccn6)c6cscc6c54)c3c2=CC1,6.9304,6.9304,2.0
c1cc2ccc3c([nH]c4cc(-c5scc6ccsc56)c5cscc5c43)c2o1,8.2252,8.2252,2.0
c1c[nH]c(-c2cc3c4cscc4c4c([nH]c5ccc6cocc6c54)c3c3nsnc23)c1,7.435,7.435,2.0
C1=Cc2csc(-c3cc4sc5cc6ccsc6cc5c4c4ccccc34)c2C1,8.7202,8.7202,2.0
c1csc(-c2ccc(-c3ccc(-c4cccc5c[nH]cc45)c4cscc34)cc2)c1,8.4451,8.4451,2.0
c1ccc2c(c1)[nH]c1cc(-c3cc4[nH]ccc4cn3)ccc12,4.8644,4.8644,2.0
C1=C(c2scc3[nH]ccc23)Cc2c1c1c[nH]cc1c1c3ccccc3c3ccccc3c21,8.267,8.267,2.0
c1cncc(-c2sc(-c3ccc(-c4scc5ccoc45)o3)c3ccsc23)c1,7.7595,7.7595,2.0
C1=C(c2nccs2)Cc2c1ccccc1c1c2sc2ccc3cocc3c21,,0.0,2.0
C1=Cc2c(c3c4nsnc4c4cc(-c5cccc6ccccc56)sc4c3c3c2=CCC=3)C1,6.4134,6.4134,2.0
c1ccc(-c2ccc3c(cnc4c3ccc3ccc5ccccc5c34)c2)cc1,7.3614,7.3614,2.0
C1=c2c(c3cc(-c4cccc5c[nH]cc45)[nH]c3c3cc4ncccc4cc23)=CC1,4.9823,4.9823,2.0
C1=CCC(c2cnc3c(c2)c2c(c4c5c(ccc43)=CCC=5)c2C1,,0.0,2.0
c1ccc(-c2ccc(-c3cccc4cocc34)c3cscc23)nc1,6.3765,6.3765,2.0
c1cc(-c2cc3c4cscc4c4c5[nH]ccc5c5cscc5c4c3c3c[nH]cc23)c2cscc2c1,10.2667,10.2667,2.0
c1cc2csc(-c3cc4cc5ncc6ccc7nsnc7c6c5cc4c4c[nH]cc34)c2o1,7.5019,7.5019,2.0
C1=Cc2csc(-c3ccc(-c4ccc(-c5scc6ccsc56)nc4)nc3)c2C1,7.3846,7.3846,2.0
c1ccc2c(c1)c1ccc(-c3scc4occc34)cc1c1cscc21,7.6824,7.6824,2.0
c1nc2ccc3cscc3c2cc1-c1cc2c(ccc3nsnc32)c2nsnc12,6.2791,6.2791,2.0
c1ccc2c(c1)c1ccncc1c1cc3c(cc(-c4scc5occc45)c4cscc43)cc21,9.3838,9.3838,2.0
c1cncc(-c2cc3sc4c5c6cocc6ccc5c5c[nH]cc5c4c3c3cscc23)c1,8.7119,8.7119,2.0
C1=Cc2csc(-c3cc4[nH]c5c6ccccc6c6c[nH]cc6c5c4cn3)c2C1,6.6484,6.6484,2.0
C1=C(c2cccc3c[nH]cc23)Cc2c1c1cocc1c1c2oc2ccccc21,6.9102,6.9102,2.0
C1=c2c(c3c4[nH]ccc4[nH]c3c3c2cc(-c2ccccn2)c2ccccc23)=CC1,4.9823,4.9823,2.0
C1=c2c(-c3ccccc3)cc3c4ccccc4c4ccoc4c3c2=CC1,5.3709,5.3709,2.0
c1cc(-c2cnc3cc4c5ccccc5c5cscc5c4cc3c2)c2cscc2c1,8.6376,8.6376,2.0
c1cc2ccc3cc4cc(-c5scc6ccoc56)c5cocc5c4cc3c2cn1,7.7621,7.7621,2.0
c1cc2ncc3c4sc(-c5scc6occc56)cc4c4c[nH]cc4c3c2[nH]1,6.8868,6.8868,2.0
c1ccc(-c2ccc(-c3ccc(-c4cccc5ccccc45)cc3)s2)cc1,7.9023,7.9023,2.0
C1=c2c(-c3cccc4c[nH]cc34)ccc(-c3sc(-c4cccnc4)c4ccsc34)c2=CC1,6.8048,6.8048,2.0
c1ccc2c(c1)c1cc[nH]c1c1sc3cc(-c4scc5sccc45)c4c[nH]cc4c3c21,9.1135,9.1135,2.0
c1ncc(-c2cc3c4cocc4c4cc5ccsc5cc4c3c3cscc23)s1,8.2921,8.2921,2.0
c1ccc2c(-c3cc4ncc5c(ccc6ccoc65)c4c4cscc34)cccc2c1,8.1691,8.1691,2.0
C1=Cc2cnc3c(c2C1)c1c(c2cc(-c4cccc5cscc45)[nH]c23)=CCC=1,5.1318,5.1318,2.0
c1ccc2c(c1)c1ccccc1c1cc3ncc(-c4scc5occc45)cc3cc21,8.1691,8.1691,2.0
C1=c2c(c3c4ccccc4ccc3c3ncc(-c4scc5nccnc45)cc23)=CC1,5.1776,5.1776,2.0
c1cc2c3cocc3c3c4[nH]c(-c5cncc6nsnc56)cc4cnc3c2[nH]1,5.0103,5.0103,2.0
c1cc(-c2cc3c4cocc4c4c(ccc5cccnc54)c3c3c[nH]cc23)c2cocc2c1,8.1819,8.1819,2.0
C1=c2cccc(-c3cc4c5c[nH]cc5c5c(sc6ccc7cocc7c65)c4o3)c2=CC1,6.6599,6.6599,2.0
c1cc(-c2cc3c4cocc4c4c5ccccc5c5cocc5c4c3cn2)c2cscc2c1,8.9153,8.9153,2.0
c1c[nH]c(-c2sc(-c3sc(-c4cccc5cscc45)c4cc[nH]c34)c3ccsc23)c1,9.0494,9.0494,2.0
c1cc2oc3cc4cc(-c5cncc6nsnc56)cnc4cc3c2cn1,4.5959,4.5959,2.0
c1cc2c(-c3cc4c5c[nH]cc5c5c([nH]c6ccc7cocc7c65)c4c4nsnc34)scc2[nH]1,7.9163,7.9163,2.0
c1coc(-c2cc3oc4c5c(ccc6nsnc65)c5c[nH]cc5c4c3c3ccccc23)c1,7.6384,7.6384,2.0
c1ncc(-c2cc3sc4c5c6cscc6ccc5c5cocc5c4c3c3cscc23)s1,9.5068,9.5068,2.0
C1=C(c2scc3ccoc23)Cc2c1ccc1c3occc3c3c[nH]cc3c21,6.9717,6.9717,2.0
c1ccc2c(c1)c(-c1scc3cc[nH]c13)cc1cc3c4ccccc4c4ccsc4c3cc12,9.7239,9.7239,2.0
c1cc2ccc3c4ncc(-c5scc6sccc56)cc4c4cscc4c3c2[nH]1,8.0272,8.0272,2.0
c1csc(-c2ccc3c(c2)ncc2c4occc4c4cscc4c32)c1,7.0774,7.0774,2.0
c1coc(-c2cc3c4nsnc4c4ccc5ccccc5c4c3c3c[nH]cc23)c1,6.8922,6.8922,2.0
c1cc2cnc3c4c5cscc5ccc4c4cscc4c3c2[nH]1,6.2987,6.2987,2.0
c1csc(-c2cc3cnc4c(ccc5ccoc54)c3c3cocc23)n1,6.0039,6.0039,2.0
c1ccc(-c2cc3[nH]c4c5c6cscc6ccc5c5cocc5c4c3cn2)cc1,7.4972,7.4972,2.0
c1cc(-c2ccc(-c3ccc(-c4cccc5nsnc45)c4cscc34)[nH]2)c2cocc2c1,7.9813,7.9813,2.0
c1ccc2c(c1)c1cc(-c3scc4ccoc34)c3cocc3c1c1c3c[nH]cc3c3cc[nH]c3c21,9.3297,9.3297,2.0
C1=Cc2c(-c3ccco3)sc(C3=CC=C(c4cncc5nsnc45)C3)c2C1,5.8478,5.8478,2.0
c1cc(-c2ccc(-c3ccc(-c4scc5cc[nH]c45)cc3)s2)c2cscc2c1,8.5066,8.5066,2.0
c1cc(-c2cc3c4cscc4c4cc5ccc6c[nH]cc6c5cc4c3c3cscc23)c2cocc2c1,10.4701,10.4701,2.0
c1ccc2c(c1)ccc1cc3c4c(c5ccc6c[nH]cc6c53)c1c1nsnc21,,0.0,2.0
C1=c2ccc3cc4c(cc3c2=CC1)-c1[nH]c(-c2cccc3cscc23)cc1C4,5.5855,5.5855,2.0
c1ccc(-c2ccc(-c3sc(-c4cccc5cocc45)c4ccoc34)s2)cc1,8.303,8.303,2.0
c1c[nH]c(-c2cnc3c(ccc4c5c6cscc6ccc5c5cscc5c43)c2)c1,7.9657,7.9657,2.0
C1=Cc2sc3c(c2C1)c1c(c2cc(-c4scc5sccc45)c4c[nH]cc4c23)=CCC=1,7.013,7.013,2.0
